platform, song, url
apple music, Happy Birthday Salma Salmah, https://music.apple.com/us/song/happy-birthday-salma-salmah/1728375403
apple music, Happy Birthday Samir Sameer Samiir Samyr Samier Samyir, https://music.apple.com/us/song/happy-birthday-samir-sameer-samiir-samyr-samier-samyir/1729834613
apple music, Happy Birthday Samira Sameera Samyra Samiira Samyrah, https://music.apple.com/us/song/happy-birthday-samira-sameera-samyra-samiira-samyrah/1728683355
apple music, Happy Birthday Sammy Sammie Sammi Samy Samie, https://music.apple.com/us/song/happy-birthday-sammy-sammie-sammi-samy-samie/1736292429
apple music, Happy Birthday Sangita Sangeeta Sanghita Sangitha Sangeetha, https://music.apple.com/us/song/happy-birthday-sangita-sangeeta-sanghita-sangitha-sangeetha/1728683356
apple music, Happy Birthday Sani Sanni Sany Sanie Saani Sane Sanyi, https://music.apple.com/us/song/happy-birthday-sani-sanni-sany-sanie-saani-sane-sanyi/1728348138
apple music, Happy Birthday Sanjay, https://music.apple.com/us/song/happy-birthday-sanjay/1726847918
apple music, Happy Birthday Santiago, https://music.apple.com/us/song/happy-birthday-santiago/1725738115
apple music, Happy Birthday Santos, https://music.apple.com/us/song/happy-birthday-santos/1728708233
apple music, Happy Birthday Santosh, https://music.apple.com/us/song/happy-birthday-santosh/1725747892
apple music, Happy Birthday Sarita Sareeta Saritta Saritha Sareetha, https://music.apple.com/us/song/happy-birthday-sarita-sareeta-saritta-saritha-sareetha/1729834614
apple music, Happy Birthday Saroj Sarroj Sarodj Saronj Sarruj Sarodzh, https://music.apple.com/us/song/happy-birthday-saroj-sarroj-sarodj-saronj-sarruj-sarodzh/1729834615
apple music, Happy Birthday Savita Savitha Sawita Saveta Savitah, https://music.apple.com/us/song/happy-birthday-savita-savitha-sawita-saveta-savitah/1730310035
apple music, Happy Birthday Savitri Savithri Savithree Savetree, https://music.apple.com/us/song/happy-birthday-savitri-savithri-savithree-savetree/1728683357
apple music, Happy Birthday Sedonia Sedoniah Sedoniya Sedonya, https://music.apple.com/us/song/happy-birthday-sedonia-sedoniah-sedoniya-sedonya/1733746381
apple music, Happy Birthday Sergey Sergiy Sergej Serguei, https://music.apple.com/us/song/happy-birthday-sergey-sergiy-sergej-serguei/1725452327
apple music, Happy Birthday Sergio, https://music.apple.com/us/song/happy-birthday-sergio/1728340214
apple music, Happy Birthday Serhei, https://music.apple.com/us/song/happy-birthday-serhei/1729834616
apple music, Happy Birthday Shadi Shady Shadie Shadhi Shadyi, https://music.apple.com/us/song/happy-birthday-shadi-shady-shadie-shadhi-shadyi/1731520380
apple music, Happy Birthday Shah, https://music.apple.com/us/song/happy-birthday-shah/1736292430
apple music, Happy Birthday Shahaf Shachaf Shahaff Shaaf Shahaf, https://music.apple.com/us/song/happy-birthday-shahaf-shachaf-shahaff-shaaf-shahaf/1731520381
apple music, Happy Birthday Shaharam Shahram Shaheram, https://music.apple.com/us/song/happy-birthday-shaharam-shahram-shaheram/1733746382
apple music, Happy Birthday Shalom, https://music.apple.com/us/song/happy-birthday-shalom/1731520382
apple music, Happy Birthday Shan Shahn Shaan Shanne, https://music.apple.com/us/song/happy-birthday-shan-shahn-shaan-shanne/1728348139
apple music, Happy Birthday Shane Shayne Shaine, https://music.apple.com/us/song/happy-birthday-shane-shayne-shaine/1731520383
apple music, Happy Birthday Shankar Sankar Shanckar Shankaar Shanker, https://music.apple.com/us/song/happy-birthday-shankar-sankar-shanckar-shankaar-shanker/1728683358
apple music, Happy Birthday Shanna Shana Shauna Shannah Shawna, https://music.apple.com/us/song/happy-birthday-shanna-shana-shauna-shannah-shawna/1733746383
apple music, Happy Birthday Shannon Shannen Shannan Shanon Shannin, https://music.apple.com/us/song/happy-birthday-shannon-shannen-shannan-shanon-shannin/1733746384
apple music, Happy Birthday Shanshan Shan Shan Shann Shan Shan Shan, https://music.apple.com/us/song/happy-birthday-shanshan-shan-shan-shann-shan-shan-shan/1731486136
apple music, Happy Birthday Shanti Shantee Shanty Shantie Shantey, https://music.apple.com/us/song/happy-birthday-shanti-shantee-shanty-shantie-shantey/1728375404
apple music, Happy Birthday Sharayah Sharaya Sharaiah Sharaia, https://music.apple.com/us/song/happy-birthday-sharayah-sharaya-sharaiah-sharaia/1733746385
apple music, Happy Birthday Sharmin, https://music.apple.com/us/song/happy-birthday-sharmin/1736292431
apple music, Happy Birthday Shelby Shelbie Shelbey Shellby, https://music.apple.com/us/song/happy-birthday-shelby-shelbie-shelbey-shellby/1731520385
apple music, Happy Birthday Shelly Shelley Shellie Sheli Shellee, https://music.apple.com/us/song/happy-birthday-shelly-shelley-shellie-sheli-shellee/1731520386
apple music, Happy Birthday Shigeru Shigeroo Shigiru Shiguru, https://music.apple.com/us/song/happy-birthday-shigeru-shigeroo-shigiru-shiguru/1731520387
apple music, Happy Birthday Shiv Sheev Shiev, https://music.apple.com/us/song/happy-birthday-shiv-sheev-shiev/1729834617
apple music, Happy Birthday Shlomo, https://music.apple.com/us/song/happy-birthday-shlomo/1724102035
apple music, Happy Birthday Shobha, https://music.apple.com/us/song/happy-birthday-shobha/1736292432
apple music, Happy Birthday Sholly Sholli, https://music.apple.com/us/song/happy-birthday-sholly-sholli/1724102036
apple music, Happy Birthday Shoshana Shoshanah Shoshannah Shoshanna, https://music.apple.com/us/song/happy-birthday-shoshana-shoshanah-shoshannah-shoshanna/1731520388
apple music, Happy Birthday Shuang, https://music.apple.com/us/song/happy-birthday-shuang/1730310036
apple music, Happy Birthday Shyam, https://music.apple.com/us/song/happy-birthday-shyam/1736292433
apple music, Happy Birthday Silas Silus, https://music.apple.com/us/song/happy-birthday-silas-silus/1725738116
apple music, Happy Birthday Silvia Sylvia Sylwia Silvya Sylvea Silvija, https://music.apple.com/us/song/happy-birthday-silvia-sylvia-sylwia-silvya-sylvea-silvija/1728340215
apple music, Happy Birthday Sima Seema Sema Saima Simah Simma Cima, https://music.apple.com/us/song/happy-birthday-sima-seema-sema-saima-simah-simma-cima/1728348140
apple music, Happy Birthday Simon Simen Symon, https://music.apple.com/us/song/happy-birthday-simon-simen-symon/1728340216
apple music, Happy Birthday Simone Simonne Simo N Simona Simeon, https://music.apple.com/us/song/happy-birthday-simone-simonne-simo-n-simona-simeon/1731486167
apple music, Happy Birthday Sita Seeta Seetha Seetaa Sitta Sida, https://music.apple.com/us/song/happy-birthday-sita-seeta-seetha-seetaa-sitta-sida/1728348141
apple music, Happy Birthday Siti Siti Sitti Sitie Sity, https://music.apple.com/us/song/happy-birthday-siti-siti-sitti-sitie-sity/1725452328
apple music, Happy Birthday Solly Sollie Soli Sole Solley, https://music.apple.com/us/song/happy-birthday-solly-sollie-soli-sole-solley/1725739749
apple music, Happy Birthday Solomon Salomon Soloman Sulaiman Sulayman, https://music.apple.com/us/song/happy-birthday-solomon-salomon-soloman-sulaiman-sulayman/1725739750
apple music, Happy Birthday Song Sung Seong Seung Soong Seng Son Sung, https://music.apple.com/us/song/happy-birthday-song-sung-seong-seung-soong-seng-son-sung/1729834618
apple music, Happy Birthday Sonia Sonya Sonja Soniya So Nia Sonjae Sanya, https://music.apple.com/us/song/happy-birthday-sonia-sonya-sonja-soniya-so-nia-sonjae-sanya/1726847919
apple music, Happy Birthday Sri Shri Shree Sree, https://music.apple.com/us/song/happy-birthday-sri-shri-shree-sree/1725452329
apple music, Happy Birthday Steve, https://music.apple.com/us/song/happy-birthday-steve/1725739751
apple music, Happy Birthday Sultan Sultaan Soltan Soltane Sulthan, https://music.apple.com/us/song/happy-birthday-sultan-sultaan-soltan-soltane-sulthan/1730310037
apple music, Happy Birthday Suman Sumon Sumen Sumann Sumant Sooman, https://music.apple.com/us/song/happy-birthday-suman-sumon-sumen-sumann-sumant-sooman/1728375405
apple music, Happy Birthday Sumitra Sumithra Somitra Sumetra Sumethra, https://music.apple.com/us/song/happy-birthday-sumitra-sumithra-somitra-sumetra-sumethra/1730310038
apple music, Happy Birthday Sunday, https://music.apple.com/us/song/happy-birthday-sunday/1728683359
apple music, Happy Birthday Sunil Suniel Suneel Suneil Sunheel Sunhill, https://music.apple.com/us/song/happy-birthday-sunil-suniel-suneel-suneil-sunheel-sunhill/1726847920
apple music, Happy Birthday Sunita Sunitha Sunitah Sunithaa, https://music.apple.com/us/song/happy-birthday-sunita-sunitha-sunitah-sunithaa/1725747893
apple music, Happy Birthday Surendra Suryendra Surendhra Sarendra, https://music.apple.com/us/song/happy-birthday-surendra-suryendra-surendhra-sarendra/1729835470
apple music, Happy Birthday Suresh Surash Sureesh Sourish Sureshh, https://music.apple.com/us/song/happy-birthday-suresh-surash-sureesh-sourish-sureshh/1728340217
apple music, Happy Birthday Susana Susanna Suzana Susanah Susannah, https://music.apple.com/us/song/happy-birthday-susana-susanna-suzana-susanah-susannah/1729834619
apple music, Happy Birthday Sushila Susheela Sushela Shushila Sushilla, https://music.apple.com/us/song/happy-birthday-sushila-susheela-sushela-shushila-sushilla/1728683360
apple music, Happy Birthday Svetlana Svjetlana Swetlana Svietlana, https://music.apple.com/us/song/happy-birthday-svetlana-svjetlana-swetlana-svietlana/1725747894
apple music, Happy Birthday Syed Sayed Saiyed Syad Syeed, https://music.apple.com/us/song/happy-birthday-syed-sayed-saiyed-syad-syeed/1728340218
apple music, Happy Birthday Sylvie, https://music.apple.com/us/song/happy-birthday-sylvie/1736292434
apple music, Happy Birthday Tadesse Tadese Tadesie Tadesi Taddesse, https://music.apple.com/us/song/happy-birthday-tadesse-tadese-tadesie-tadesi-taddesse/1731258005
apple music, Happy Birthday Tam, https://music.apple.com/us/song/happy-birthday-tam/1733746386
apple music, Happy Birthday Tamara Tamarra Tammara Tamarah, https://music.apple.com/us/song/happy-birthday-tamara-tamarra-tammara-tamarah/1729835471
apple music, Happy Birthday Tania Taniya Tanya Tonya Tanea Tanja, https://music.apple.com/us/song/happy-birthday-tania-taniya-tanya-tonya-tanea-tanja/1729835472
apple music, Happy Birthday Tara Tarah Tarra Tahra Taura Thara, https://music.apple.com/us/song/happy-birthday-tara-tarah-tarra-tahra-taura-thara/1731258007
apple music, Happy Birthday Tatiana Tetyana Tattiana Tatyanah Tatiyanna, https://music.apple.com/us/song/happy-birthday-tatiana-tetyana-tattiana-tatyanah-tatiyanna/1728348142
apple music, Happy Birthday Tatyana Tatiyana Tatyanna Tatianna Tatjana, https://music.apple.com/us/song/happy-birthday-tatyana-tatiyana-tatyanna-tatianna-tatjana/1725452330
apple music, Happy Birthday Teva Tevah Tevva, https://music.apple.com/us/song/happy-birthday-teva-tevah-tevva/1731520389
apple music, Happy Birthday Thanh Tahn Tanh Thaanh Thahn Thang Thaeng, https://music.apple.com/us/song/happy-birthday-thanh-tahn-tanh-thaanh-thahn-thang-thaeng/1728667931
apple music, Happy Birthday Thao Tao Thau Thaw Thoa Thaou Thow Thaow, https://music.apple.com/us/song/happy-birthday-thao-tao-thau-thaw-thoa-thaou-thow-thaow/1731258008
apple music, Happy Birthday Theo, https://music.apple.com/us/song/happy-birthday-theo/1725738117
apple music, Happy Birthday Thu Thoo Thuu Thu Thuh Thuwe Tho Thue, https://music.apple.com/us/song/happy-birthday-thu-thoo-thuu-thu-thuh-thuwe-tho-thue/1729834620
apple music, Happy Birthday Thuy, https://music.apple.com/us/song/happy-birthday-thuy/1736292435
apple music, Happy Birthday Tian, https://music.apple.com/us/song/happy-birthday-tian/1736292436
apple music, Happy Birthday Tiffany Tiffani Tiffanie Tiffaney Tifany, https://music.apple.com/us/song/happy-birthday-tiffany-tiffani-tiffanie-tiffaney-tifany/1733746387
apple music, Happy Birthday Tim, https://music.apple.com/us/song/happy-birthday-tim/1736292497
apple music, Happy Birthday Tina Tyna Teena Teenah Tena Tiina Teana, https://music.apple.com/us/song/happy-birthday-tina-tyna-teena-teenah-tena-tiina-teana/1729835473
apple music, Happy Birthday Tingting Ting Ting Ting Ting Tin Ting, https://music.apple.com/us/song/happy-birthday-tingting-ting-ting-ting-ting-tin-ting/1728667932
apple music, Happy Birthday Todd, https://music.apple.com/us/song/happy-birthday-todd/1733746388
apple music, Happy Birthday Tom, https://music.apple.com/us/song/happy-birthday-tom/1725739752
apple music, Happy Birthday Tomas Toma S Tomaz Tommas Thomaz Thommas, https://music.apple.com/us/song/happy-birthday-tomas-toma-s-tomaz-tommas-thomaz-thommas/1731486168
apple music, Happy Birthday Tong Thong Tung Taung, https://music.apple.com/us/song/happy-birthday-tong-thong-tung-taung/1729835474
apple music, Happy Birthday Tony Toni Tonie Tonee Tonny Toney Tonni, https://music.apple.com/us/song/happy-birthday-tony-toni-tonie-tonee-tonny-toney-tonni/1729835475
apple music, Happy Birthday Tracy Tracey Traci Tracie Trasey, https://music.apple.com/us/song/happy-birthday-tracy-tracey-traci-tracie-trasey/1733746389
apple music, Happy Birthday Trang Traang Tranng Trangg Trangue, https://music.apple.com/us/song/happy-birthday-trang-traang-tranng-trangg-trangue/1730310039
apple music, Happy Birthday Trice Tryce, https://music.apple.com/us/song/happy-birthday-trice-tryce/1724102037
apple music, Happy Birthday Tuan Twan Tuwan Tewan Toan Twaan Twuan, https://music.apple.com/us/song/happy-birthday-tuan-twan-tuwan-tewan-toan-twaan-twuan/1728667933
apple music, Happy Birthday Tun Thun Toon Toun Tune Tuhn Tunn Tonne, https://music.apple.com/us/song/happy-birthday-tun-thun-toon-toun-tune-tuhn-tunn-tonne/1728708234
apple music, Happy Birthday Tzvika, https://music.apple.com/us/song/happy-birthday-tzvika/1724102038
apple music, Happy Birthday Uma Umma Ummah Ooma Oomah Uhma Uhmah Umah, https://music.apple.com/us/song/happy-birthday-uma-umma-ummah-ooma-oomah-uhma-uhmah-umah/1731258009
apple music, Happy Birthday Umar Umer Umarh Umarr Omer, https://music.apple.com/us/song/happy-birthday-umar-umer-umarh-umarr-omer/1728667934
apple music, Happy Birthday Urmila Urmiela Urmeela Urmilla Oormila, https://music.apple.com/us/song/happy-birthday-urmila-urmiela-urmeela-urmilla-oormila/1728708235
apple music, Happy Birthday Ursula Urszula Ursela Urshula Ursa Urszella, https://music.apple.com/us/song/happy-birthday-ursula-urszula-ursela-urshula-ursa-urszella/1731258010
apple music, Happy Birthday Usha Ushaa Ushah, https://music.apple.com/us/song/happy-birthday-usha-ushaa-ushah/1728348143
apple music, Happy Birthday Usman Osman Othman Usmaan Uthman Usmon, https://music.apple.com/us/song/happy-birthday-usman-osman-othman-usmaan-uthman-usmon/1728667935
apple music, Happy Birthday Valentina Valentyna, https://music.apple.com/us/song/happy-birthday-valentina-valentyna/1725738118
apple music, Happy Birthday Valerie Valery Valarie Valeri Vale Ry, https://music.apple.com/us/song/happy-birthday-valerie-valery-valarie-valeri-vale-ry/1731258012
apple music, Happy Birthday Van Vann Vanne Vanh Vane Vahn Vhan Vannn, https://music.apple.com/us/song/happy-birthday-van-vann-vanne-vanh-vane-vahn-vhan-vannn/1731486169
apple music, Happy Birthday Vanessa Vannessa Venessa Vanisa Vannisa, https://music.apple.com/us/song/happy-birthday-vanessa-vannessa-venessa-vanisa-vannisa/1729834621
apple music, Happy Birthday Vasana Vasanna, https://music.apple.com/us/song/happy-birthday-vasana-vasanna/1725738119
apple music, Happy Birthday Veronica Veronika Veronicka Veronka, https://music.apple.com/us/song/happy-birthday-veronica-veronika-veronicka-veronka/1728340219
apple music, Happy Birthday Vicente, https://music.apple.com/us/song/happy-birthday-vicente/1729835476
apple music, Happy Birthday Victor Viktor Vi Ctor Viktori Wiktor, https://music.apple.com/us/song/happy-birthday-victor-viktor-vi-ctor-viktori-wiktor/1725452331
apple music, Happy Birthday Vijay Vijai Vijaay Vjay Vije Vjayy Vijeya, https://music.apple.com/us/song/happy-birthday-vijay-vijai-vijaay-vjay-vije-vjayy-vijeya/1728340220
apple music, Happy Birthday Vinod Vinodh Vynod Veenod Vinood Venod, https://music.apple.com/us/song/happy-birthday-vinod-vinodh-vynod-veenod-vinood-venod/1728375406
apple music, Happy Birthday Vladimir Wladimir Vladymir Volodymyr, https://music.apple.com/us/song/happy-birthday-vladimir-wladimir-vladymir-volodymyr/1725747895
apple music, Happy Birthday Wai Wei Waey Wae Why Waie, https://music.apple.com/us/song/happy-birthday-wai-wei-waey-wae-why-waie/1728348144
apple music, Happy Birthday Waylon Waylan, https://music.apple.com/us/song/happy-birthday-waylon-waylan/1725738120
apple music, Happy Birthday Wei Way Wey Whey, https://music.apple.com/us/song/happy-birthday-wei-way-wey-whey/1725739753
apple music, Happy Birthday Weidong Wei Dong Wei Tung Waidong Waydong, https://music.apple.com/us/song/happy-birthday-weidong-wei-dong-wei-tung-waidong-waydong/1730310040
